uid,domainID,siteID,plotID,trapCoordinate,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,date,eventID,individualID,taxonID,scientificName,taxonRank,identificationQualifier,identificationStatus,sex,reproductiveCondition,recapture,fate,replacedTag,lifeStage,testes,nipples,pregnancyStatus,vagina,hindfootLength,earLength,tailLength,totalLength,weight,bloodSampleID,bloodSampleMethod,fecalSampleID,fecalSampleCondition,earSampleID,hairSampleID,whiskerSampleID,voucherSampleID,measuredBy,recordedBy,remarks,consistencyTagIDSexQF,consistencyTagIDTaxonIDQF,consistencyTagIDLifeStageQF,orderTagIDRecaptureQF,orderTagIDLifeStageQF,,
750174E9BADF4CCE95DC9FF88987A03B,D01,BART,BART_015,I2,mixedForest,44.043185,-71.274581,WGS84,,437.4,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R0181,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,,,,,18,BART.20141023.R0181.B,mandibular,BART.20141023.R0181.F,fresh,,,,,izy94B+zkDQRVLvo+lBVcBmu4aQG+LKn,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,0,-1,0,,
602DB3991FA74F279E690FE9B2FC4494,D01,BART,BART_015,I3,mixedForest,44.043095,-71.274578,WGS84,,438.8,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1819,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,Y,,,adult,,nonenlarged,not,neither,,,,,16,BART.20141023.R1819.B,mandibular,,,,,,,izy94B+zkDQRVLvo+lBVcDUgk1qZpGCz,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,0,-1,0,,
2B7FA3BCC4934BF4958981C64F2A133D,D01,BART,BART_007,I6,mixedForest,44.051032,-71.297875,WGS84,,417.3,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1980,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,N,,,adult,,nonenlarged,not,neither,,,,,,BART.20141023.R1980.B,mandibular,,,BART.20141023.R1980.E,,,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,,0,0,0,-1,0,,
C6BA1B770ED9420B874DFE4E32F832FB,D01,BART,BART_015,J5,mixedForest,44.042917,-71.274446,WGS84,,441.1,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1786,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,N,,,adult,,nonenlarged,not,neither,19,14,79,,17,BART.20141023.R1786.B,mandibular,,,BART.20141023.R1786.E,BART.20141023.R1786.H,BART.20141023.R1786.H,,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,izy94B+zkDQRVLvo+lBVcBmu4aQG+LKn,,0,0,0,-1,0,,
8B00A265321E4A70A4CEFFA23C235DB5,D01,BART,BART_015,J4,mixedForest,44.043007,-71.27445,WGS84,,439.7,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1787,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,,,adult,nonscrotal,,,,19,17,91,,21,,unsuccessful,,,BART.20141023.R1787.E,BART.20141023.R1787.H,BART.20141023.R1787.H,,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,izy94B+zkDQRVLvo+lBVcBmu4aQG+LKn,,0,0,0,-1,0,,
4E8D07BBC4C64745BEE819262DC11EFC,D01,BART,BART_015,I8,mixedForest,44.042645,-71.274561,WGS84,,445.8,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1788,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,,,adult,nonscrotal,,,,,,,,20,BART.20141023.R1788.B,mandibular,,,,,,,izy94B+zkDQRVLvo+lBVcDUgk1qZpGCz,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,0,-1,0,,
C150F9BA469042978B0B2F8C4D0D41A4,D01,BART,BART_007,D3,mixedForest,44.051289,-71.298509,WGS84,,423.4,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0L0681,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,Y,,,subadult,,nonenlarged,not,neither,,,,,,BART.20141023.L0681.B,mandibular,,,,,,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,,0,0,0,-1,0,,
D7A702DF246C441394DB52EFBEE8734B,D01,BART,BART_015,G1,mixedForest,44.04327,-71.274834,WGS84,,437.1,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1793,MYGA,Myodes gapperi,species,, ,M,N,N,,,adult,nonscrotal,,,,,,,,22,BART.20141023.R1793.B,mandibular,,,,,,,izy94B+zkDQRVLvo+lBVcDUgk1qZpGCz,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,0,-1,0,,
6F2E5ADB83AC467CBDD5D2A3755A2F7C,D01,BART,BART_015,G4,mixedForest,44.043,-71.274824,WGS84,,441.4,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1817,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,Y,,,adult,,nonenlarged,not,neither,,,,,18,BART.20141023.R1817.B,mandibular,,,,,,,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,izy94B+zkDQRVLvo+lBVcBmu4aQG+LKn,,0,0,0,-1,0,,
679102E9B2984CDB8F6FAD5DF3425875,D01,BART,BART_007,D7,mixedForest,44.050929,-71.298495,WGS84,,425.4,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R0677,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,,,,,,BART.20141023.R0677.B,mandibular,BART.20141023.R0677.F,fresh,,,,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,,0,0,0,-1,0,,
371DB02C0D5749D7A98676A6B7AD0C80,D01,BART,BART_015,G5,mixedForest,44.04291,-71.27482,WGS84,,442.9,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1785,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,,,adult,nonscrotal,,,,18,15,86,,16,BART.20141023.R1785.B,mandibular,BART.20141023.R1785.F,fresh,BART.20141023.R1785.E,BART.20141023.R1785.H,BART.20141023.R1785.H,,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,izy94B+zkDQRVLvo+lBVcBmu4aQG+LKn,,0,0,0,-1,0,,
470975B693C7446680F53484391C9BC9,D01,BART,BART_015,G2,mixedForest,44.04318,-71.274831,WGS84,,438.6,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1200,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,,,,,19,BART.20141023.R1200.B,mandibular,,,,,,,izy94B+zkDQRVLvo+lBVcDUgk1qZpGCz,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,0,-1,0,,
5714E266CF824C7AAC79DBD3A0401745,D01,BART,BART_015,G6,mixedForest,44.04282,-71.274817,WGS84,,444.3,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1791,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,,,adult,nonscrotal,,,,,,,,19,BART.20141023.R1791.B,mandibular,,,,,,,izy94B+zkDQRVLvo+lBVcDUgk1qZpGCz,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,0,-1,0,,
C7A40D2847654C2B8F1D7B7BF3E545CD,D01,BART,BART_015,G3,mixedForest,44.04309,-71.274827,WGS84,,440,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1852,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,,,,,18,,unsuccessful,,,,,,,izy94B+zkDQRVLvo+lBVcDUgk1qZpGCz,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,0,-1,0,,
77984325C8CA48F4B054FC75FC683B62,D01,BART,BART_015,E1,mixedForest,44.043265,-71.275084,WGS84,,438.3,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0L1802,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,21,14,83,,20,BART.20141023.L1802.B,mandibular,BART.20141023.L1802.F,fresh,,BART.20141023.L1802.H,BART.20141023.L1802.H,,izy94B+zkDQRVLvo+lBVcDUgk1qZpGCz,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,Two records for trap coordinate E1 from this day/grid. The other was a PEMA capture (with a different tag #) and is entered in the X1 location. ,0,0,0,-1,0,,
6CCFFD6201D945F4964DB43F12146155,D01,BART,BART_007,C1,mixedForest,44.051466,-71.298641,WGS84,,423.9,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0L0680,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,dead,,subadult,nonscrotal,,,,,,,,,BART.20141023.L0680.B,mandibular,BART.20141023.L0680.F,fresh,,BART.20141023.L0680.H,BART.20141023.L0680.H,BART.20141023.L0680.V,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,"Died upon release, collected for archive",0,0,0,-1,0,,
D1434F31B2F640319D2835782B410DB6,D01,BART,BART_015,D8,mixedForest,44.042632,-71.275184,WGS84,,449,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R0419,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,Y,,,adult,,nonenlarged,not,neither,,,,,17,BART.20141023.R0419.B,mandibular,,,,,,,izy94B+zkDQRVLvo+lBVcBmu4aQG+LKn,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,0,-1,0,,
40E4363B93C5485EAE49E8E6C978329F,D01,BART,BART_007,F8,mixedForest,44.050844,-71.298242,WGS84,,422.9,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1978,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,N,,,adult,,nonenlarged,not,neither,,,,,,,unsuccessful,,,BART.20141023.R1978.E,,,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,,0,0,0,-1,0,,
65E7C299237342DF85EF5F9F501C59B1,D01,BART,BART_015,D1,mixedForest,44.043262,-71.275208,WGS84,,438.9,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1815,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,subadult,nonscrotal,,,,,,,,17,BART.20141023.R1815.B,mandibular,,,,,,,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,izy94B+zkDQRVLvo+lBVcBmu4aQG+LKn,,0,0,0,-1,0,,
4C88053EDA554EB8956D1E6AA9FFF6FE,D01,BART,BART_015,H1,mixedForest,44.043272,-71.274709,WGS84,,436.5,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R0541,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,Y,,,adult,,nonenlarged,not,neither,,,,,,BART.20141023.R0541.B,mandibular,,,,,,,izy94B+zkDQRVLvo+lBVcDUgk1qZpGCz,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,forgot to take weight,0,0,0,-1,0,,
2E80FB5A6F1E4292AED3B7F71A00FD0A,D01,BART,BART_015,E2,mixedForest,44.043175,-71.27508,WGS84,,439.7,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1794,MYGA,Myodes gapperi,species,, ,F,N,N,,,adult,,nonenlarged,not,neither,,,,,17,BART.20141023.R1794.B,mandibular,,,,,,,izy94B+zkDQRVLvo+lBVcDUgk1qZpGCz,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,0,-1,0,,
467E9691533C489CA50337DAF6DAE260,D01,BART,BART_007,F5,mixedForest,44.051114,-71.298253,WGS84,,421.4,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1976,MYGA,Myodes gapperi,species,, ,M,N,N,,,adult,nonscrotal,,,,,,,,,BART.20141023.R1976.B,mandibular,BART.20141023.R1976.F,fresh,,,,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,,0,0,0,-1,0,,
3D7A153C95FA4F99911D4CC347986B0F,D01,BART,BART_007,F9,mixedForest,44.050754,-71.298239,WGS84,,423.4,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R0692,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,,,,,,BART.20141023.R0692.B,mandibular,BART.20141023.R0692.F,fresh,,,,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,,0,0,0,-1,0,,
F76868EC1D9B4FEFB2AD831CB3D38C22,D01,BART,BART_015,A5,mixedForest,44.042895,-71.275569,WGS84,,446.7,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1805,PELE,Peromyscus leucopus,species,cf. species, ,F,N,Y,,,adult,,nonenlarged,not,neither,20,13,87,,20,BART.20141023.R1805.B,mandibular,BART.20141023.R1805.F,fresh,,BART.20141023.R1805.H,BART.20141023.R1805.H,,izy94B+zkDQRVLvo+lBVcBmu4aQG+LKn,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,0,-1,0,,
C62CDEB458124DD28D709F0B046E3C66,D01,BART,BART_015,C2,mixedForest,44.04317,-71.27533,WGS84,,441,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1784,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,,,adult,nonscrotal,,,,20,15,91,,21,,unsuccessful,,,BART.20141023.R1784.E,BART.20141023.R1784.H,BART.20141023.R1784.H,,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,izy94B+zkDQRVLvo+lBVcBmu4aQG+LKn,,0,0,0,-1,0,,
EA495CA75539433D9C0DCED98E1A3C72,D01,BART,BART_015,C5,mixedForest,44.0429,-71.275319,WGS84,,445.4,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1853,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,20,13,82,,16,BART.20141023.R1853.B,mandibular,,,,BART.20141023.R1853.H,BART.20141023.R1853.H,,izy94B+zkDQRVLvo+lBVcBmu4aQG+LKn,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,0,-1,0,,
F7DB935E0E974AD988EDA544B609F367,D01,BART,BART_015,A4,mixedForest,44.042985,-71.275572,WGS84,,445.2,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1782,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,,,adult,nonscrotal,,,,19,12,89,,20,,unsuccessful,BART.20141023.R1782.F,fresh,BART.20141023.R1782.E,BART.20141023.R1782.H,BART.20141023.R1782.H,,izy94B+zkDQRVLvo+lBVcBmu4aQG+LKn,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,0,-1,0,,
4BBA2484A9D84BD0A08B6283CC674224,D01,BART,BART_007,H10,mixedForest,44.050669,-71.297986,WGS84,,420.9,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1977,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,N,,,subadult,,nonenlarged,not,neither,,,,,,BART.20141023.R1977.B,mandibular,BART.20141023.R1977.F,fresh,BART.20141023.R1977.E,BART.20141023.R1977.H,BART.20141023.R1977.H,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,,0,0,0,-1,0,,
AAB16D7772FF4068943B486DC4B7D911,D01,BART,BART_007,A10,mixedForest,44.050652,-71.298859,WGS84,,431.5,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0L0682,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,Y,,,adult,,nonenlarged,not,neither,,,,,,BART.20141023.L0682.B,mandibular,,,,BART.20141023.L0682.H,BART.20141023.L0682.H,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,,0,0,0,-1,0,,
DB9FC2B6D69A40B4A45A4FB2DE5C3D74,D01,BART,BART_015,A9,mixedForest,44.042535,-71.275555,WGS84,,452.5,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R0229,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,20,12,85,,21,BART.20141023.R0229.B,mandibular,,,,BART.20141023.R0229.H,BART.20141023.R0229.H,,izy94B+zkDQRVLvo+lBVcBmu4aQG+LKn,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,0,-1,0,,
0CC23FC365E6423598B5CCFFC437D4A0,D01,BART,BART_007,J10,mixedForest,44.050674,-71.297736,WGS84,,417.8,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1981,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,N,,,adult,,nonenlarged,not,neither,,,,,,BART.20141023.R1981.B,mandibular,BART.20141023.R1981.F,fresh,BART.20141023.R1981.E,,,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,,0,0,0,-1,0,,
CDD99042D8074299B5CF32ABFCFBC204,D01,BART,BART_015,E8,mixedForest,44.042635,-71.275059,WGS84,,448.3,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1792,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,,,adult,nonscrotal,,,,,,,,18,,unsuccessful,,,,,,,izy94B+zkDQRVLvo+lBVcDUgk1qZpGCz,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,"Two records for trap coordinate E8 from this day/grid. The other indicated a note of closed but empty"" and is entered in the X8 location. """,0,0,0,-1,0,,
061E107752934C1C8C282E50BD5BA87A,D01,BART,BART_015,X1,,,,,,,,10/23/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1807,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,Y,,,adult,,nonenlarged,not,neither,,,,,18,BART.20141023.R1807.B,mandibular,,,,,,,izy94B+zkDQRVLvo+lBVcDUgk1qZpGCz,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,Two records for trap coordinate E1 from this day/grid. Both were PEMA captures but had different tag #s. The other is entered in the E1 location. ,0,0,0,-1,0,,
09A65CD98D4D4369BE898784E1020F21,D01,BART,BART_015,C7,mixedForest,44.04272,-71.275312,WGS84,,448.2,,10/23/2014,MAM.BART.2014.11,,SOCI,Sorex cinereus,species,, ,,N,N,escaped,,adult,,,not,,,,,,,,,,,,,,,izy94B+zkDQRVLvo+lBVcBmu4aQG+LKn,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,-1,-1,-1,-1,-1,,
13B1CFB224E94A0EA06C631EF074DEE7,D01,BART,BART_015,C4,mixedForest,44.04299,-71.275323,WGS84,,443.9,,10/25/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1118,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,21,14,90,,18,BART.20141025.R1118.B,mandibular,BART.20141025.R1118.F,fresh,,BART.20141025.R1118.H,BART.20141025.R1118.H,,ElbsE8QVGBcgFa8PNxNOm1kTerYjbAw5,MCPsj1i0g+k20VSf2j4VsUcBCy8qOVWK,,0,0,0,-1,0,,
017B9E046A04476B8DB856537FCB465F,D01,BART,BART_015,H3,mixedForest,44.043092,-71.274702,WGS84,,439.4,,10/25/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1178,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,20,15,90,,16,BART.20141025.R1178.B,mandibular,BART.20141025.R1178.F,fresh,,BART.20141025.R1178.H,BART.20141025.R1178.H,,MCPsj1i0g+k20VSf2j4VsUcBCy8qOVWK,ElbsE8QVGBcgFa8PNxNOm1kTerYjbAw5,,0,0,0,-1,0,,
C0FD4E7B3384458C9C9200621A0BA17C,D01,BART,BART_015,J6,mixedForest,44.042827,-71.274443,WGS84,,442.4,,10/25/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1788,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,20,,,,18,,,BART.20141025.R1788.F,fresh,,BART.20141025.R1788.H,BART.20141025.R1788.H,,MCPsj1i0g+k20VSf2j4VsUcBCy8qOVWK,ElbsE8QVGBcgFa8PNxNOm1kTerYjbAw5,,0,0,0,-1,0,,
B53DD3C54B6E46C4BB4C601B2C4D0119,D01,BART,BART_015,D2,mixedForest,44.043172,-71.275205,WGS84,,440.4,,10/25/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1798,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,N,,,adult,,nonenlarged,not,neither,20,14,82,,22,BART.20141025.R1798.B,mandibular,BART.20141025.R1798.F,fresh,BART.20141025.R1798.E,BART.20141025.R1798.H,BART.20141025.R1798.H,,MCPsj1i0g+k20VSf2j4VsUcBCy8qOVWK,ElbsE8QVGBcgFa8PNxNOm1kTerYjbAw5,,0,0,0,-1,0,,
33B8254408914518BB6F9F46839643B4,D01,BART,BART_015,D10,mixedForest,44.042452,-71.275177,WGS84,,451.8,,10/25/2014,MAM.BART.2014.11,NEON.MAM.D01.0R0419,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,Y,,,adult,,nonenlarged,not,neither,21,,,,15,,,BART.20141025.R0419.F,fresh,,BART.20141025.R0419.H,BART.20141025.R0419.H,,MCPsj1i0g+k20VSf2j4VsUcBCy8qOVWK,ElbsE8QVGBcgFa8PNxNOm1kTerYjbAw5,,0,0,0,-1,0,,
BC39473FB7554046BA307FE78AA175F7,D01,BART,BART_015,I2,mixedForest,44.043185,-71.274581,WGS84,,437.4,,10/25/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1198,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,subadult,nonscrotal,,,,19,,,,15,,,BART.20141025.R1198.F,fresh,,BART.20141025.R1198.H,BART.20141025.R1198.H,,MCPsj1i0g+k20VSf2j4VsUcBCy8qOVWK,ElbsE8QVGBcgFa8PNxNOm1kTerYjbAw5,,0,0,1,-1,1,,
6CF95213D50341D2B8FF76EC689CE893,D01,BART,BART_015,I9,mixedForest,44.042555,-71.274557,WGS84,,447.2,,10/25/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1791,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,21,,,,18,,,BART.20141025.R1791.F,fresh,,BART.20141025.R1791.H,BART.20141025.R1791.H,,MCPsj1i0g+k20VSf2j4VsUcBCy8qOVWK,ElbsE8QVGBcgFa8PNxNOm1kTerYjbAw5,,0,0,0,-1,0,,
A3AFD4E3159C4A8CB90E0341E0BF9733,D01,BART,BART_015,I1,mixedForest,44.043275,-71.274585,WGS84,,436,,10/25/2014,MAM.BART.2014.11,NEON.MAM.D01.0R0541,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,Y,,,adult,,nonenlarged,not,neither,20,,,,16,,,,,,BART.20141025.R0541.H,BART.20141025.R0541.H,,MCPsj1i0g+k20VSf2j4VsUcBCy8qOVWK,ElbsE8QVGBcgFa8PNxNOm1kTerYjbAw5,,0,0,0,-1,0,,
A5256D10C172439287C015C26B91741A,D01,BART,BART_015,H2,mixedForest,44.043182,-71.274706,WGS84,,438,,10/25/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1177,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,20,14,98,,21,,unsuccessful,BART.20141025.R1177.F,fresh,,BART.20141025.R1177.H,BART.20141025.R1177.H,,MCPsj1i0g+k20VSf2j4VsUcBCy8qOVWK,ElbsE8QVGBcgFa8PNxNOm1kTerYjbAw5,,0,0,0,-1,0,,
99B7C52692274017B284355AF598A70E,D01,BART,BART_015,G2,mixedForest,44.04318,-71.274831,WGS84,,438.6,,10/25/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1852,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,20,,,,15,,,,,,BART.20141025.R1852.H,BART.20141025.R1852.H,,MCPsj1i0g+k20VSf2j4VsUcBCy8qOVWK,ElbsE8QVGBcgFa8PNxNOm1kTerYjbAw5,,0,0,0,-1,0,,
99EAA21EAE1B4262BE51426F0A9F8220,D01,BART,BART_015,F6,mixedForest,44.042817,-71.274942,WGS84,,444.9,,10/25/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1667,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,,,adult,nonscrotal,,,,20,14,84,,20,BART.20141025.R1667.B,mandibular,BART.20141025.R1667.F,fresh,BART.20141025.R1667.E,BART.20141025.R1667.H,BART.20141025.R1667.H,,MCPsj1i0g+k20VSf2j4VsUcBCy8qOVWK,ElbsE8QVGBcgFa8PNxNOm1kTerYjbAw5,,0,0,0,-1,0,,
8BF4708B7C0944928402B2192C51847C,D01,BART,BART_015,H1,mixedForest,44.043272,-71.274709,WGS84,,436.5,,10/25/2014,MAM.BART.2014.11,NEON.MAM.D01.O015H1,GLSA,Glaucomys sabrinus,species,, ,M,N,N,dead,,adult,nonscrotal,,,,31,,,,59,,,,,,,,BART.20141025.O015H1.V,MCPsj1i0g+k20VSf2j4VsUcBCy8qOVWK,ElbsE8QVGBcgFa8PNxNOm1kTerYjbAw5,,0,0,0,-1,0,,
4C514820096044BAAF50C8D0E2D5CC6D,D01,BART,BART_015,G1,mixedForest,44.04327,-71.274834,WGS84,,437.1,,10/25/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1200,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,21,,,,17,,,,,,BART.20141025.R1200.H,BART.20141025.R1200.H,,MCPsj1i0g+k20VSf2j4VsUcBCy8qOVWK,ElbsE8QVGBcgFa8PNxNOm1kTerYjbAw5,,0,0,0,-1,0,,
B7520EA52F4F439ABA30427CE8143425,D01,BART,BART_015,G9,mixedForest,44.04255,-71.274807,WGS84,,448.5,,10/25/2014,MAM.BART.2014.11,,BLBR,Blarina brevicauda,species,, ,,N,N,,,adult,,,not,,,,,,,,,,,,,,,MCPsj1i0g+k20VSf2j4VsUcBCy8qOVWK,ElbsE8QVGBcgFa8PNxNOm1kTerYjbAw5,,-1,-1,-1,-1,-1,,
783CB72040004B588E3990C3E3E95C61,D01,BART,BART_015,J9,mixedForest,44.042557,-71.274432,WGS84,,446.6,,10/25/2014,MAM.BART.2014.11,NEON.MAM.D01.0R1790,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,Y,,,subadult,,nonenlarged,not,neither,21,,,,15,,,BART.20141025.R1790.F,fresh,,BART.20141025.R1790.H,BART.20141025.R1790.H,,MCPsj1i0g+k20VSf2j4VsUcBCy8qOVWK,ElbsE8QVGBcgFa8PNxNOm1kTerYjbAw5,,0,0,0,-1,0,,
